RecordId,Time,Provider,Level,EventId,Message
88,6/23/2025 1:09:21 AM,ESENT,4,105,"SearchIndexer (4028,D,0) Windows: The database engine started a new instance (0). (Time=0 seconds)    Additional Data:      Internal Timing Sequence:  [1] 0.001302 +J(0) +M(C:0K, Fs:473, WS:1852K # 216K, PF:5572K # 5572K, P:5572K) [2] 0.000158 +J(0) +M(C:0K, Fs:125, WS:496K # 496K, PF:444K # 444K, P:444K) [3] 0.000117 +J(0) +M(C:0K, Fs:6, WS:20K # 20K, PF:68K # 68K, P:68K) [4] 0.000062 +J(0) +M(C:0K, Fs:31, WS:124K # 124K, PF:372K # 372K, P:372K) [5] 0.000396 +J(0) +M(C:0K, Fs:9, WS:36K # 36K, PF:20K # 20K, P:20K) [6] 0.000480 +J(0) +M(C:0K, Fs:11, WS:40K # 40K, PF:12K # 12K, P:12K) [7] - [8] - [9] - [10] - [11] - [12] - [13] 0.007467 -0.000824 (2) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:616/1) +M(C:0K, Fs:567, WS:1244K # 2252K, PF:24K # 1044K, P:24K) [14] 0.000009 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K) [15] 0.000046 +J(0) +M(C:0K, Fs:64, WS:256K # 0K, PF:64K # 0K, P:64K) [16] 0.001111 -0.000140 (2) WT +J(0) +M(C:0K, Fs:4, WS:8K # 0K, PF:0K # 0K, P:0K)."
89,6/23/2025 1:09:21 AM,ESENT,4,330,"SearchIndexer (4028,D,35) Windows: The database [C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb] format version is being held back to 8920 (0x22d8) due to application parameter setting of 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat). Current default engine version: 9100 (0x238c)."
90,6/23/2025 1:09:21 AM,ESENT,4,641,"SearchIndexer (4028,D,35) Windows: The log format feature version 8940 (0x22ec - 8.6.20) could not be used due to the current log format 8.5.16, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
91,6/23/2025 1:09:21 AM,ESENT,4,325,"SearchIndexer (4028,D,35) Windows: The database engine created a new database (1, C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb). (Time=0 seconds)    Additional Data: lgposCreate = 00000001:0001:0268, dbv = 1568.20.0    Internal Timing Sequence:  [1] 0.000056 +J(0) +M(C:0K, Fs:9, WS:36K # 0K, PF:36K # 0K, P:36K) [2] 0.000137 -0.000046 (1) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:3, WS:12K # 0K, PF:0K # 0K, P:0K) [3] 0.011523 -0.000360 (3) WT +J(0) +M(C:0K, Fs:19, WS:40K # 0K, PF:44K # 0K, P:44K) [4] 0.030336 -0.029662 (1) WT +J(0) +M(C:0K, Fs:3, WS:12K # 0K, PF:84K # 0K, P:84K) [5] 0.000744 +J(CM:0, PgRf:3, Rd:0/0, Dy:3/6, Lg:122/4) +M(C:0K, Fs:51, WS:204K # 0K, PF:256K # 0K, P:256K) [6] 0.000635 -0.000059 (1) WT +J(CM:0, PgRf:209, Rd:0/0, Dy:12/408, Lg:24454/447) +M(C:0K, Fs:137, WS:548K # 208K, PF:628K # 104K, P:628K) [7] 0.000467 -0.000054 (1) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:4096/2) +M(C:0K, Fs:8, WS:32K # 32K, PF:0K # 0K, P:0K) [8] 0.000001 +J(0) [9] 0.018523 -0.000001 (15) CM -0.018248 (4) WT +J(CM:15, PgRf:0, Rd:0/15, Dy:0/0, Lg:0/0) +M(C:0K, Fs:141, WS:52K # 52K, PF:28K # 56K, P:28K) [10] 0.000812 -0.000274 (5) WT +J(CM:0, PgRf:346, Rd:0/0, Dy:7/93, Lg:12509/128) +M(C:0K, Fs:45, WS:148K # 180K, PF:148K # 148K, P:148K) [11] 0.000001 +J(0)."
92,6/23/2025 1:09:21 AM,ESENT,4,330,"SearchIndexer (4028,D,46) Windows: The database [C:\ProgramData\Microsoft\Search\Data\Applications\Windows\tmp.edb] format version is being held back to 8920 (0x22d8) due to application parameter setting of 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat). Current default engine version: 9100 (0x238c)."
93,6/23/2025 1:09:21 AM,Microsoft-Windows-Search,4,1005,The Windows Search Service has successfully created the new search index.  
94,6/23/2025 1:09:21 AM,Microsoft-Windows-Search,4,1003,The Windows Search Service started. 
95,6/23/2025 1:10:37 AM,MsiInstaller,4,1040,Beginning a Windows Installer transaction: D:\eSupport\eDriver\Software\Driver\DCH\Online\Chipset\AMD\AMD_Chipset_DriverOnly_ROG\1.2.0.117\21762\AMD_Ryzen_Balanced-Driver.msi. Client Process Id: 5688.
96,6/23/2025 1:10:37 AM,Microsoft-Windows-CAPI2,4,4097,"Successful auto update of third-party root certificate:: Subject: <CN=VeriSign Class 3 Public Primary Certification Authority - G5, OU=""(c) 2006 VeriSign, Inc. - For authorized use only"", OU=VeriSign Trust Network, O=""VeriSign, Inc."", C=US> Sha1 thumbprint: <4EB6D578499B1CCF5F581EAD56BE3D9B6744A5E5>."
97,6/23/2025 1:10:37 AM,Microsoft-Windows-RestartManager,4,10000,Starting session 0 - ‎2025‎-‎06‎-‎23T08:10:37.314797000Z.
98,6/23/2025 1:10:42 AM,MsiInstaller,4,11707,Product: AMD Ryzen Balanced Driver -- Installation operation completed successfully.
99,6/23/2025 1:10:42 AM,MsiInstaller,4,1033,"Windows Installer installed the product. Product Name: AMD Ryzen Balanced Driver. Product Version: 6.0.0.7. Product Language: 1033. Manufacturer: Advanced Micro Devices, Inc.. Installation success or error status: 0."
100,6/23/2025 1:10:42 AM,MsiInstaller,4,1042,Ending a Windows Installer transaction: D:\eSupport\eDriver\Software\Driver\DCH\Online\Chipset\AMD\AMD_Chipset_DriverOnly_ROG\1.2.0.117\21762\AMD_Ryzen_Balanced-Driver.msi. Client Process Id: 5688.
101,6/23/2025 1:10:42 AM,Microsoft-Windows-RestartManager,4,10001,Ending session 0 started ‎2025‎-‎06‎-‎23T08:10:37.314797000Z.
102,6/23/2025 1:10:54 AM,Microsoft-Windows-Winlogon,4,6000,The winlogon notification subscriber <WSearch> was unavailable to handle a notification event.
103,6/23/2025 1:10:54 AM,Microsoft-Windows-Winlogon,4,6000,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.
104,6/23/2025 1:10:54 AM,Microsoft-Windows-User Profiles Service,4,1532,The User Profile Service has stopped.   
105,6/23/2025 1:11:28 AM,Microsoft-Windows-EventSystem,4,4625,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
106,6/23/2025 1:11:28 AM,Microsoft-Windows-User Profiles Service,4,1531,The User Profile Service has started successfully.   
107,6/23/2025 1:11:28 AM,Microsoft-Windows-WMI,4,5615,Windows Management Instrumentation Service started sucessfully
108,6/23/2025 1:11:29 AM,Microsoft-Windows-WMI,4,5617,Windows Management Instrumentation Service subsystems initialized successfully
109,6/23/2025 1:11:32 AM,Microsoft-Windows-Winlogon,4,6003,The winlogon notification subscriber <SessionEnv> was unavailable to handle a critical notification event.
110,6/23/2025 1:11:32 AM,Microsoft-Windows-Winlogon,4,6000,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.
111,6/23/2025 1:11:33 AM,ESENT,4,102,"SearchIndexer (4368,P,98) Windows: The database engine (10.00.18362.0000) is starting a new instance (0)."
112,6/23/2025 1:11:33 AM,ESENT,4,105,"SearchIndexer (4368,D,0) Windows: The database engine started a new instance (0). (Time=0 seconds)    Additional Data:      Internal Timing Sequence:  [1] 0.001172 +J(0) +M(C:0K, Fs:361, WS:1408K # 1408K, PF:5548K # 5548K, P:5548K) [2] 0.000174 +J(0) +M(C:0K, Fs:120, WS:480K # 480K, PF:444K # 444K, P:444K) [3] 0.001672 +J(0) +M(C:0K, Fs:10, WS:36K # 36K, PF:68K # 68K, P:68K) [4] 0.000155 +J(0) +M(C:0K, Fs:29, WS:116K # 116K, PF:368K # 368K, P:368K) [5] 0.000651 +J(0) +M(C:0K, Fs:5, WS:20K # 20K, PF:20K # 20K, P:20K) [6] 0.012156 +J(0) +M(C:0K, Fs:17, WS:68K # 68K, PF:16K # 24K, P:16K) [7] 0.026896 -0.003557 (2) WT +J(0) +M(C:0K, Fs:279, WS:1112K # 1112K, PF:1028K # 1020K, P:1028K) [8] - [9] - [10] - [11] - [12] - [13] 0.018359 -0.000400 (1) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:616/1) +M(C:0K, Fs:9, WS:-996K # 16K, PF:-1024K # 12K, P:-1024K) [14] 0.000023 +J(0) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K) [15] 0.000085 +J(0) +M(C:0K, Fs:65, WS:256K # 0K, PF:68K # 0K, P:68K) [16] 0.000115 +J(0) +M(C:0K, Fs:3, WS:4K # 0K, PF:0K # 0K, P:0K)."
114,6/23/2025 1:11:33 AM,ESENT,4,641,"SearchIndexer (4368,D,50) Windows: The log format feature version 8940 (0x22ec - 8.6.20) could not be used due to the current log format 8.5.16, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
113,6/23/2025 1:11:33 AM,ESENT,4,330,"SearchIndexer (4368,D,50) Windows: The database [C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb] format version is being held back to 8920 (0x22d8) due to application parameter setting of 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat). Current default engine version: 9100 (0x238c)."
115,6/23/2025 1:11:33 AM,ESENT,4,326,"SearchIndexer (4368,D,50) Windows: The database engine attached a database (1, C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb). (Time=0 seconds)    Saved Cache: 0 0  Additional Data: lgposAttach = 00000005:0056:0268, dbv = 1568.20.0    Internal Timing Sequence:  [1] 0.000002 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K) [2] 0.000404 -0.000192 (1) WT +J(0) +M(C:0K, Fs:24, WS:32K # 0K, PF:32K # 0K, P:32K) [3] 0.023814 -0.000656 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:36, WS:112K # 0K, PF:136K # 0K, P:136K) [4] 0.000106 +J(0) [5] - [6] - [7] - [8] 0.001079 -0.000487 (2) CM +J(CM:2, PgRf:2, Rd:14/2, Dy:0/0, Lg:0/0) +M(C:0K, Fs:55, WS:216K # 0K, PF:672K # 0K, P:672K) [9] 0.008046 -0.000095 (5) CM -0.007851 (1) WT +J(CM:5, PgRf:23, Rd:0/5, Dy:0/0, Lg:0/0) +M(C:0K, Fs:69, WS:276K # 0K, PF:256K # 148K, P:256K) [10] 0.000088 -0.000040 (1) CM +J(CM:1, PgRf:40, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:0K, Fs:13, WS:52K # 36K, PF:96K # 96K, P:96K) [11] 0.000005 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:2, WS:8K # 8K, PF:0K # 0K, P:0K) [12] 0.000020 +J(CM:0, PgRf:42, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:3, WS:12K # 12K, PF:0K # 0K, P:0K) [13] 0.0 +J(0) [14] 0.0 +J(0) [15] 0.000002 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0)."
116,6/23/2025 1:11:33 AM,Microsoft-Windows-Search,4,1003,The Windows Search Service started. 
117,6/23/2025 1:12:22 AM,Microsoft-Windows-CAPI2,4,4097,"Successful auto update of third-party root certificate:: Subject: <CN=VeriSign Universal Root Certification Authority, OU=""(c) 2008 VeriSign, Inc. - For authorized use only"", OU=VeriSign Trust Network, O=""VeriSign, Inc."", C=US> Sha1 thumbprint: <3679CA35668772304D30A5FB873B0FA77BB70D54>."
118,6/23/2025 1:12:22 AM,Microsoft-Windows-CAPI2,4,4097,"Successful auto update of third-party root certificate:: Subject: <CN=DigiCert Assured ID Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US> Sha1 thumbprint: <0563B8630D62D75ABBC8AB1E4BDFB5A899B24D43>."
119,6/23/2025 1:12:23 AM,Microsoft-Windows-CAPI2,4,4097,"Successful auto update of third-party root certificate:: Subject: <CN=GlobalSign Root CA, OU=Root CA, O=GlobalSign nv-sa, C=BE> Sha1 thumbprint: <B1BC968BD4F49D622AA89A81F2150152A41D829C>."
121,6/23/2025 1:42:35 PM,Microsoft-Windows-User Profiles Service,4,1531,The User Profile Service has started successfully.   
120,6/23/2025 1:42:35 PM,Microsoft-Windows-EventSystem,4,4625,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
122,6/23/2025 1:42:36 PM,Microsoft-Windows-WMI,4,5615,Windows Management Instrumentation Service started sucessfully
127,6/23/2025 1:42:36 PM,Microsoft-Windows-WMI,4,5617,Windows Management Instrumentation Service subsystems initialized successfully
123,6/23/2025 1:42:36 PM,Microsoft-Windows-Winlogon,4,6003,The winlogon notification subscriber <SessionEnv> was unavailable to handle a critical notification event.
124,6/23/2025 1:42:36 PM,Microsoft-Windows-Winlogon,4,6000,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.
125,6/23/2025 1:42:37 PM,ESENT,4,102,"SearchIndexer (5756,P,98) Windows: The database engine (10.00.18362.0000) is starting a new instance (0)."
126,6/23/2025 1:42:37 PM,ESENT,4,300,"SearchIndexer (5756,R,98) Windows: The database engine is initiating recovery steps."
128,6/23/2025 1:42:37 PM,ESENT,4,330,"SearchIndexer (5756,R,98) Windows: The database [C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb] format version is being held back to 8920 (0x22d8) due to application parameter setting of 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat). Current default engine version: 9100 (0x238c)."
129,6/23/2025 1:42:37 PM,ESENT,4,301,"SearchIndexer (5756,R,98) Windows: The database engine has finished replaying logfile C:\ProgramData\Microsoft\Search\Data\Applications\Windows\edb.jtx.    Processing Stats:  [1] 0.005225 -0.000804 (8) CM -0.000297 (6) WT +J(CM:8, PgRf:30, Rd:0/8, Dy:8/52, Lg:425580/1100) +M(C:0K, Fs:623, WS:784K # 700K, PF:676K # 580K, P:676K).  Log record of type 'Commit   ' was seen most frequently (246 times)"
130,6/23/2025 1:42:37 PM,ESENT,4,302,"SearchIndexer (5756,U,98) Windows: The database engine has successfully completed recovery steps."
131,6/23/2025 1:42:37 PM,ESENT,4,105,"SearchIndexer (5756,D,0) Windows: The database engine started a new instance (0). (Time=0 seconds)    Additional Data:  lgposV2[] = 00000005:0061:0000 - 00000005:006A:0300 - 00000005:006B:0000 - 00000005:006B:0000 (00000000:0000:0000) cReInits = 2     Internal Timing Sequence:  [1] 0.000658 +J(0) +M(C:0K, Fs:251, WS:972K # 972K, PF:5544K # 5544K, P:5544K) [2] 0.000200 +J(0) +M(C:0K, Fs:229, WS:916K # 916K, PF:440K # 440K, P:440K) [3] 0.000121 +J(0) +M(C:0K, Fs:10, WS:36K # 36K, PF:68K # 68K, P:68K) [4] 0.000075 +J(0) +M(C:0K, Fs:30, WS:120K # 120K, PF:368K # 368K, P:368K) [5] 0.000418 +J(0) +M(C:0K, Fs:6, WS:24K # 24K, PF:36K # 44K, P:36K) [6] 0.004238 +J(0) +M(C:0K, Fs:17, WS:64K # 64K, PF:16K # 8K, P:16K) [7] 0.004717 -0.000979 (2) WT +J(0) +M(C:0K, Fs:278, WS:1112K # 1112K, PF:1024K # 1024K, P:1024K) [8] 0.016573 -0.000804 (8) CM -0.000403 (8) WT +J(CM:8, PgRf:30, Rd:0/8, Dy:8/52, Lg:425580/1100) +M(C:0K, Fs:924, WS:1880K # 1880K, PF:1508K # 1508K, P:1508K) [9] 0.000265 +J(0) +M(C:0K, Fs:4, WS:16K # 16K, PF:0K # 0K, P:0K) [10] 0.000483 +J(0) +M(C:0K, Fs:0, WS:-1020K # 0K, PF:-1020K # 0K, P:-1020K) [11] 0.000016 +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:49/1) +M(C:0K, Fs:3, WS:12K # 0K, PF:0K # 0K, P:0K) [12] 0.039448 -0.000002 (8) CM -0.039236 (3) WT +J(CM:8, PgRf:0, Rd:0/8, Dy:0/0, Lg:0/0) +M(C:0K, Fs:38, WS:8K # 0K, PF:0K # 0K, P:0K) [13] 0.028845 -0.000097 (2) CM -0.015959 (20) WT +J(CM:2, PgRf:2, Rd:0/2, Dy:0/0, Lg:8759/5) +M(C:0K, Fs:308, WS:-1040K # 0K, PF:-1076K # 0K, P:-1076K) [14] 0.000012 +J(0) [15] 0.000016 +J(0) [16] 0.000102 +J(0) +M(C:0K, Fs:2, WS:0K # 0K, PF:0K # 0K, P:0K)."
133,6/23/2025 1:42:37 PM,ESENT,4,641,"SearchIndexer (5756,D,50) Windows: The log format feature version 8940 (0x22ec - 8.6.20) could not be used due to the current log format 8.5.16, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
132,6/23/2025 1:42:37 PM,ESENT,4,330,"SearchIndexer (5756,D,50) Windows: The database [C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb] format version is being held back to 8920 (0x22d8) due to application parameter setting of 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat). Current default engine version: 9100 (0x238c)."
134,6/23/2025 1:42:37 PM,ESENT,4,326,"SearchIndexer (5756,D,50) Windows: The database engine attached a database (1, C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb). (Time=0 seconds)    Saved Cache: 0 0  Additional Data: lgposAttach = 00000005:006D:0268, dbv = 1568.20.0    Internal Timing Sequence:  [1] 0.000001 +J(0) [2] 0.000232 +J(0) +M(C:0K, Fs:24, WS:32K # 0K, PF:32K # 0K, P:32K) [3] 0.001391 -0.000290 (5) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:13, WS:20K # 0K, PF:20K # 0K, P:20K) [4] 0.000114 +J(0) [5] - [6] - [7] - [8] 0.001261 -0.000560 (2) CM +J(CM:2, PgRf:2, Rd:14/2, Dy:0/0, Lg:0/0) +M(C:0K, Fs:28, WS:108K # 0K, PF:1272K # 0K, P:1272K) [9] 0.014997 -0.000067 (5) CM -0.014802 (1) WT +J(CM:5, PgRf:23, Rd:0/5, Dy:0/0, Lg:0/0) +M(C:0K, Fs:64, WS:256K # 0K, PF:224K # 0K, P:224K) [10] 0.000089 -0.000033 (1) CM +J(CM:1, PgRf:40, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:0K, Fs:9, WS:36K # 0K, PF:96K # 0K, P:96K) [11] 0.000008 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K) [12] 0.000023 +J(CM:0, PgRf:42, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:3, WS:12K # 0K, PF:0K # 0K, P:0K) [13] 0.0 +J(0) [14] 0.0 +J(0) [15] 0.000002 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0)."
135,6/23/2025 1:42:37 PM,Microsoft-Windows-Search,4,1003,The Windows Search Service started. 
136,6/23/2025 1:43:01 PM,Microsoft-Windows-Wininit,4,1001," Checking file system on E: The type of the file system is FAT32. One of your disks needs to be checked for consistency. You may cancel the disk check, but it is strongly recommended that you continue. Windows will now check the disk.                          Volume Serial Number is 8725-AD40 Windows has scanned the file system and found no problems. No further action is required.     102170624 bytes total disk space.          2560 bytes in 5 hidden files.         66048 bytes in 45 folders.      73517056 bytes in 502 files.      28584448 bytes available on disk.           512 bytes in each allocation unit.        199552 total allocation units on disk.         55829 allocation units available on disk. "
138,6/23/2025 1:45:37 PM,Microsoft-Windows-User Profiles Service,4,1531,The User Profile Service has started successfully.   
139,6/23/2025 1:45:37 PM,Microsoft-Windows-WMI,4,5615,Windows Management Instrumentation Service started sucessfully
137,6/23/2025 1:45:37 PM,Microsoft-Windows-EventSystem,4,4625,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
140,6/23/2025 1:45:38 PM,Microsoft-Windows-WMI,4,5617,Windows Management Instrumentation Service subsystems initialized successfully
141,6/23/2025 1:45:38 PM,Microsoft-Windows-Winlogon,4,6003,The winlogon notification subscriber <SessionEnv> was unavailable to handle a critical notification event.
142,6/23/2025 1:45:38 PM,Microsoft-Windows-Winlogon,4,6000,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.
143,6/23/2025 1:45:39 PM,ESENT,4,102,"SearchIndexer (4344,P,98) Windows: The database engine (10.00.18362.0000) is starting a new instance (0)."
146,6/23/2025 1:45:39 PM,ESENT,4,301,"SearchIndexer (4344,R,98) Windows: The database engine has finished replaying logfile C:\ProgramData\Microsoft\Search\Data\Applications\Windows\edb0000D.jtx.    Processing Stats:  [1] 0.008402 -0.000661 (56) CM -0.005368 (4) WT +J(CM:56, PgRf:259, Rd:58/56, Dy:0/0, Lg:1023613/786) +M(C:0K, Fs:573, WS:2252K # 2252K, PF:2348K # 2344K, P:2348K).  Log record of type 'Commit   ' was seen most frequently (142 times)"
144,6/23/2025 1:45:39 PM,ESENT,4,300,"SearchIndexer (4344,R,98) Windows: The database engine is initiating recovery steps."
145,6/23/2025 1:45:39 PM,ESENT,4,330,"SearchIndexer (4344,R,98) Windows: The database [C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb] format version is being held back to 8920 (0x22d8) due to application parameter setting of 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat). Current default engine version: 9100 (0x238c)."
147,6/23/2025 1:45:40 PM,ESENT,4,301,"SearchIndexer (4344,R,98) Windows: The database engine has finished replaying logfile C:\ProgramData\Microsoft\Search\Data\Applications\Windows\edb0000E.jtx.    Processing Stats:  [1] 0.003711 -0.000232 (43) CM -0.002390 (4) WT +J(CM:43, PgRf:222, Rd:0/43, Dy:0/0, Lg:1027941/549) +M(C:0K, Fs:355, WS:1388K # 1368K, PF:0K # 32K, P:0K).  Log record of type 'Insert   ' was seen most frequently (90 times)"
148,6/23/2025 1:45:40 PM,ESENT,4,301,"SearchIndexer (4344,R,98) Windows: The database engine has finished replaying logfile C:\ProgramData\Microsoft\Search\Data\Applications\Windows\edb0000F.jtx.    Processing Stats:  [1] 0.002741 -0.000159 (32) CM -0.001846 (3) WT +J(CM:32, PgRf:132, Rd:0/32, Dy:0/0, Lg:1006140/319) +M(C:0K, Fs:264, WS:1024K # 988K, PF:0K # 32K, P:0K).  Log record of type 'Split2   ' was seen most frequently (62 times)"
149,6/23/2025 1:45:40 PM,ESENT,4,301,"SearchIndexer (4344,R,98) Windows: The database engine has finished replaying logfile C:\ProgramData\Microsoft\Search\Data\Applications\Windows\edb.jtx.    Processing Stats:  [1] 0.003485 -0.000152 (30) CM -0.002296 (3) WT +J(CM:30, PgRf:193, Rd:0/30, Dy:18/190, Lg:935934/533) +M(C:0K, Fs:265, WS:1028K # 992K, PF:64K # 64K, P:64K).  Log record of type 'Commit   ' was seen most frequently (83 times)"
150,6/23/2025 1:45:40 PM,ESENT,4,302,"SearchIndexer (4344,U,98) Windows: The database engine has successfully completed recovery steps."
